年月日,最高気温(℃),最低気温(℃),平均気温(℃),降水量の合計(mm),降雪量合計(cm),平均湿度(％),天気概況(昼：06時〜18時),天気概況(夜：18時〜翌日06時)
2021/2/17,13.1,2.2,7.6,0.0,0.0,37.0,晴後一時曇,快晴
2021/2/18,10.4,-0.5,4.3,0.0,0.0,35.0,晴後曇,晴
2021/2/19,12.3,1.4,6.9,0.0,0.0,41.0,快晴,快晴
2021/2/20,18.1,1.4,10.2,0.0,0.0,47.0,快晴,快晴
2021/2/21,20.9,7.3,13.9,0.0,0.0,56.0,快晴,快晴
2021/2/22,21.9,7.7,14.9,0.0,0.0,53.0,快晴,晴一時薄曇
2021/2/23,15.5,5.5,11.0,0.0,0.0,39.0,晴後一時薄曇,曇
2021/2/24,11.9,3.2,6.4,0.0,0.0,34.0,晴時々薄曇,晴一時曇
2021/2/25,11.3,1.5,6.6,0.0,0.0,45.0,晴時々薄曇,曇
2021/2/26,11.8,5.6,8.7,0.0,0.0,43.0,曇,曇
2021/2/27,9.6,2.1,5.7,0.0,0.0,38.0,薄曇後晴,快晴
2021/2/28,12.9,0.3,6.6,0.0,0.0,54.0,晴一時薄曇,曇時々晴
2021/3/1,19.1,4.6,11.8,0.5,0.0,64.0,薄曇一時晴,曇時々雨
2021/3/2,19.8,7.9,13.5,9.5,0.0,82.0,雨時々曇,曇時々雨後晴
2021/3/3,11.8,3.8,7.4,0.0,0.0,43.0,晴,晴時々薄曇
2021/3/4,15.0,2.3,9.0,0.0,0.0,60.0,晴後薄曇,曇
2021/3/5,17.4,8.4,11.8,2.0,0.0,78.0,曇後一時雨,雨後時々曇
2021/3/6,21.0,9.6,13.8,0.5,0.0,70.0,曇,曇
2021/3/7,10.3,5.8,7.8,0.0,0.0,56.0,曇,曇後雨
2021/3/8,7.7,5.1,6.6,5.5,0.0,87.0,雨一時曇,曇
2021/3/9,13.7,5.7,9.6,0.0,0.0,70.0,曇一時雨,曇一時晴
2021/3/10,19.4,6.8,12.0,0.0,0.0,45.0,晴,晴
2021/3/11,15.4,4.2,9.9,0.0,0.0,52.0,快晴,薄曇
2021/3/12,18.0,7.5,12.7,0.0,0.0,63.0,曇,曇後雨
2021/3/13,13.9,8.1,11.1,65.0,0.0,95.0,大雨、雷を伴う,晴時々曇一時雨
2021/3/14,18.2,8.1,12.5,0.0,0.0,46.0,快晴,快晴
2021/3/15,19.5,8.3,12.9,0.0,0.0,34.0,快晴,晴一時曇
2021/3/16,22.0,7.6,14.5,0.0,0.0,46.0,薄曇時々晴,晴
2021/3/17,20.1,9.0,13.7,0.0,0.0,38.0,晴後薄曇,快晴
2021/3/18,17.7,6.6,12.3,0.0,0.0,49.0,快晴,曇一時晴
2021/3/19,18.9,9.5,12.9,0.0,0.0,57.0,晴時々薄曇,曇
2021/3/20,18.6,10.8,14.1,0.0,0.0,68.0,曇,曇後雨
2021/3/21,19.7,12.6,16.7,46.5,0.0,95.0,大雨,曇時々雨後一時晴
2021/3/22,15.6,7.5,12.1,0.5,0.0,54.0,曇後一時雨,雨後晴
2021/3/23,15.8,5.3,10.8,0.0,0.0,46.0,快晴,快晴
2021/3/24,20.5,6.7,13.8,0.0,0.0,61.0,晴時々薄曇,薄曇
2021/3/25,18.4,11.7,14.5,0.5,0.0,76.0,曇後一時雨,曇後晴
2021/3/26,21.2,10.2,14.5,0.0,0.0,42.0,晴,晴
2021/3/27,18.3,8.0,13.7,0.0,0.0,49.0,晴後薄曇,薄曇
2021/3/28,18.6,14.3,16.5,8.0,0.0,80.0,曇一時雨,大雨時々曇
2021/3/29,23.4,13.3,17.5,34.5,0.0,84.0,晴後時々薄曇,薄曇
2021/3/30,23.3,14.0,17.8,0.0,0.0,76.0,曇一時晴,曇
2021/3/31,23.4,15.0,17.9,0.0,0.0,54.0,晴,曇一時雨
2021/4/1,21.7,13.6,16.6,0.0,0.0,61.0,曇後晴,曇
2021/4/2,19.9,13.4,16.0,0.0,0.0,63.0,曇,曇時々晴
2021/4/3,22.3,11.8,16.9,0.0,0.0,63.0,晴,晴後曇
2021/4/4,23.3,15.7,18.5,10.5,0.0,75.0,晴後曇時々雨,雨
2021/4/5,17.2,8.5,12.9,18.0,0.0,89.0,雨時々曇,晴一時曇
2021/4/6,15.7,6.4,10.6,0.0,0.0,65.0,曇,曇時々晴
2021/4/7,19.6,7.9,13.3,0.0,0.0,59.0,晴,晴後時々曇
2021/4/8,18.1,9.6,13.3,2.5,0.0,65.0,晴時々薄曇一時雨,晴時々曇一時雨、雷を伴う
2021/4/9,18.3,7.2,11.9,0.0,0.0,46.0,晴後曇,曇
2021/4/10,16.3,6.8,10.4,0.0,0.0,42.0,晴,晴一時薄曇
2021/4/11,18.6,6.5,12.5,0.0,0.0,58.0,晴,快晴
2021/4/12,20.8,9.1,14.4,0.0,0.0,60.0,晴後時々曇,曇
2021/4/13,20.1,12.1,15.7,0.5,0.0,79.0,曇時々雨,曇時々雨
2021/4/14,19.2,7.6,15.3,36.0,0.0,96.0,雨,雨後晴一時曇
2021/4/15,16.5,6.0,10.7,0.0,0.0,53.0,晴後薄曇,薄曇後晴
2021/4/16,19.1,8.2,13.7,0.0,0.0,64.0,曇,曇
2021/4/17,18.7,14.0,15.7,33.5,0.0,80.0,曇時々雨,大雨後曇時々晴
2021/4/18,22.0,12.1,16.4,15.0,0.0,51.0,晴,晴一時曇
2021/4/19,21.9,11.0,15.8,0.0,0.0,41.0,快晴,快晴
2021/4/20,24.5,10.6,17.2,0.0,0.0,52.0,快晴,晴一時薄曇
2021/4/21,25.2,13.8,19.1,0.0,0.0,35.0,快晴,快晴
2021/4/22,26.2,11.3,18.1,0.0,0.0,32.0,晴時々薄曇,晴時々曇
2021/4/23,20.4,9.0,13.8,0.0,0.0,52.0,晴,晴一時薄曇
2021/4/24,21.6,8.9,15.3,0.0,0.0,57.0,薄曇一時晴,薄曇後晴
2021/4/25,23.2,12.3,16.9,0.0,0.0,58.0,薄曇後時々晴,晴時々曇
2021/4/26,19.4,8.9,13.4,0.0,0.0,35.0,快晴,晴
2021/4/27,20.4,8.2,14.6,0.0,0.0,54.0,薄曇時々晴,晴
2021/4/28,23.8,10.7,18.2,0.0,0.0,63.0,曇,曇後雨
2021/4/29,18.8,16.0,17.2,37.0,0.0,91.0,雨,雨後曇一時晴
2021/4/30,24.2,12.7,18.8,3.0,0.0,64.0,快晴,晴
2021/5/1,24.1,12.5,17.7,8.0,0.0,73.0,晴時々曇一時雨,雨時々曇後晴、雷を伴う
2021/5/2,23.5,12.5,16.3,2.0,0.0,66.0,晴後曇時々雨,薄曇時々晴
2021/5/3,22.8,11.4,16.4,0.0,0.0,42.0,晴時々曇一時雨,快晴
2021/5/4,24.5,10.9,18.0,0.0,0.0,52.0,晴後薄曇,薄曇後晴
2021/5/5,22.1,14.0,18.3,3.0,0.0,72.0,雨時々曇一時晴,雨一時曇
2021/5/6,24.4,15.6,18.5,3.5,0.0,75.0,薄曇時々雨,曇
2021/5/7,20.5,15.3,17.5,1.0,0.0,83.0,曇後雨,曇時々雨後晴
2021/5/8,24.9,12.9,19.5,0.0,0.0,71.0,晴後曇,曇
2021/5/9,28.5,17.6,23.0,0.0,0.0,56.0,晴一時曇,晴
2021/5/10,25.1,16.1,20.2,0.0,0.0,43.0,晴,曇
2021/5/11,19.9,15.0,17.5,0.0,0.0,58.0,曇,曇
2021/5/12,21.2,15.3,17.9,0.0,0.0,56.0,曇,曇後雨
2021/5/13,18.2,14.4,16.1,12.0,0.0,94.0,雨,曇時々雨
2021/5/14,26.9,15.9,20.8,0.0,0.0,77.0,薄曇一時晴,薄曇
2021/5/15,26.4,17.1,21.2,0.0,0.0,72.0,薄曇一時晴,曇一時晴
2021/5/16,22.4,18.3,20.0,1.0,0.0,82.0,曇時々雨,曇時々雨
2021/5/17,25.0,19.8,23.0,0.5,0.0,88.0,曇時々雨,曇一時雨
2021/5/18,22.8,16.6,20.5,1.0,0.0,90.0,曇時々雨,雨時々曇
2021/5/19,18.4,16.1,17.2,9.5,0.0,98.0,雨一時曇,曇
2021/5/20,22.3,16.2,19.1,2.0,0.0,93.0,曇時々雨,雨時々曇
2021/5/21,25.2,16.8,21.7,5.0,0.0,92.0,雨時々曇,曇時々雨
2021/5/22,23.4,17.5,20.0,2.0,0.0,83.0,曇時々雨,曇時々雨
2021/5/23,25.4,15.0,19.6,5.5,0.0,77.0,晴一時曇,晴時々薄曇
2021/5/24,28.0,16.4,22.1,0.0,0.0,65.0,曇一時晴,薄曇
2021/5/25,28.9,17.0,22.4,0.0,0.0,66.0,晴時々曇,薄曇時々晴
2021/5/26,26.0,16.9,21.1,0.0,0.0,61.0,薄曇,曇後一時雨
2021/5/27,20.3,15.5,16.9,35.5,0.0,94.0,大雨,曇
2021/5/28,26.1,15.0,20.5,0.0,0.0,75.0,薄曇,曇
2021/5/29,28.3,18.3,22.8,0.0,0.0,67.0,曇一時晴,晴一時曇
2021/5/30,26.8,17.8,21.2,0.5,0.0,71.0,晴時々曇一時雨,晴時々曇一時雨
2021/5/31,25.2,16.4,20.6,7.5,0.0,68.0,曇後晴,晴時々曇一時雨、雷を伴う
2021/6/1,25.7,15.1,20.1,0.5,0.0,74.0,晴時々曇,曇
2021/6/2,26.4,19.0,22.0,0.0,0.0,70.0,曇,薄曇後晴
2021/6/3,27.4,18.1,22.1,3.0,0.0,73.0,曇一時晴,曇時々雨
2021/6/4,23.9,19.3,21.0,23.0,0.0,97.0,雨,曇時々雨
2021/6/5,26.7,19.1,22.1,0.0,0.0,77.0,曇,曇一時雨
2021/6/6,24.0,19.5,21.7,0.5,0.0,83.0,雨後曇,曇
2021/6/7,29.7,19.7,23.4,0.0,0.0,71.0,曇後一時晴,薄曇後晴
2021/6/8,31.4,18.8,24.8,0.0,0.0,64.0,晴後曇一時雨,曇後晴
2021/6/9,31.1,19.5,24.5,0.0,0.0,55.0,晴一時薄曇,快晴
2021/6/10,30.7,19.0,24.1,0.0,0.0,64.0,快晴,晴時々曇
2021/6/11,29.4,20.6,23.7,0.0,0.0,68.0,薄曇,薄曇一時晴
2021/6/12,28.1,19.5,23.3,0.0,0.0,73.0,晴時々曇,薄曇
2021/6/13,28.1,21.2,24.3,0.0,0.0,68.0,曇一時雨,雨時々曇
2021/6/14,23.7,19.0,21.0,3.5,0.0,92.0,雨,晴一時雨
2021/6/15,29.5,18.8,23.4,1.0,0.0,80.0,晴一時曇,雨時々曇、雷を伴う
2021/6/16,24.9,20.6,22.2,30.5,0.0,87.0,雨時々曇、雷を伴う,曇一時雨
2021/6/17,26.7,18.9,21.8,3.5,0.0,77.0,曇時々晴一時雨,曇時々晴
2021/6/18,27.4,18.5,22.8,0.0,0.0,69.0,薄曇一時晴,雨時々曇
2021/6/19,23.1,19.2,20.3,12.0,0.0,95.0,雨一時曇,雨
2021/6/20,28.6,19.5,22.8,14.5,0.0,85.0,曇一時雨,曇
2021/6/21,27.9,19.6,22.9,0.0,0.0,74.0,曇後晴,晴一時曇
2021/6/22,28.6,19.1,23.1,0.0,0.0,76.0,曇,曇
2021/6/23,25.6,20.6,22.0,1.5,0.0,82.0,曇時々雨,曇一時晴
2021/6/24,27.2,19.1,22.8,0.0,0.0,78.0,曇後一時晴,曇
2021/6/25,27.5,20.7,23.3,19.0,0.0,79.0,曇時々雨一時晴,曇
2021/6/26,28.4,20.5,24.2,0.0,0.0,74.0,薄曇,曇
2021/6/27,26.7,21.6,23.7,0.0,0.0,78.0,曇,曇後晴
2021/6/28,29.6,20.1,24.4,0.0,0.0,73.0,晴後薄曇,雨一時曇
2021/6/29,28.4,18.8,21.9,53.0,0.0,90.0,曇時々雨,大雨後時々曇
2021/6/30,23.1,18.4,20.6,3.0,0.0,91.0,曇時々雨,雨時々曇
2021/7/1,22.9,20.1,20.9,64.5,0.0,98.0,大雨時々曇,雨
2021/7/2,22.2,20.3,21.2,68.0,0.0,100.0,大雨,大雨
2021/7/3,25.8,20.5,22.2,53.5,0.0,92.0,雨後曇,曇後雨
2021/7/4,21.1,19.3,20.1,17.5,0.0,98.0,雨,雨後時々曇一時霧雨、霧を伴う
2021/7/5,25.1,19.9,22.1,2.5,0.0,96.0,曇時々雨,曇
2021/7/6,29.6,22.0,24.7,0.5,0.0,91.0,曇時々雨,雨時々曇
2021/7/7,30.0,22.9,25.8,0.5,0.0,85.0,曇一時雨,曇
2021/7/8,24.8,22.3,23.7,7.5,0.0,93.0,雨,雨
2021/7/9,24.9,22.2,23.5,9.0,0.0,100.0,雨時々曇,曇時々雨
2021/7/10,33.4,22.7,27.0,4.5,0.0,86.0,晴時々曇,曇一時雨、雷を伴う
2021/7/11,31.8,21.2,24.7,17.5,0.0,91.0,曇後晴一時雨、雷・ひょうを伴う,晴時々曇一時雨
2021/7/12,31.6,21.0,25.8,0.0,0.0,82.0,薄曇,曇時々雨
2021/7/13,29.0,23.4,25.5,0.0,0.0,81.0,曇、雷を伴う,曇
2021/7/14,28.8,22.8,25.3,0.0,0.0,82.0,曇,曇、雷を伴う
2021/7/15,31.1,23.0,26.4,0.0,0.0,80.0,曇後晴,曇一時晴
2021/7/16,33.2,24.1,27.7,0.0,0.0,77.0,曇後晴,晴一時曇
2021/7/17,32.6,23.5,27.4,0.0,0.0,74.0,晴,晴
2021/7/18,33.2,23.7,28.1,0.0,0.0,76.0,晴,晴
2021/7/19,34.7,25.1,29.2,0.0,0.0,75.0,晴,晴後曇
2021/7/20,34.0,25.6,28.8,0.0,0.0,72.0,晴後薄曇,薄曇後晴
2021/7/21,33.6,24.3,28.4,0.0,0.0,70.0,晴,晴
2021/7/22,34.2,24.1,28.4,0.0,0.0,69.0,晴,晴
2021/7/23,34.0,24.6,28.4,0.0,0.0,71.0,晴,晴一時曇
2021/7/24,34.4,25.3,28.5,0.0,0.0,72.0,晴,晴
2021/7/25,34.4,24.7,28.5,0.0,0.0,70.0,晴,晴後曇
2021/7/26,32.1,24.6,27.5,0.0,0.0,66.0,曇,曇後雨
2021/7/27,29.8,21.3,24.9,34.5,0.0,84.0,雨後晴時々曇,曇時々晴
2021/7/28,32.0,23.9,27.7,0.0,0.0,79.0,曇後晴,晴
2021/7/29,32.1,24.3,27.8,0.0,0.0,79.0,曇時々晴,曇一時晴
2021/7/30,30.5,23.9,25.8,30.0,0.0,93.0,曇時々大雨、雷を伴う,曇時々晴
2021/7/31,32.5,23.3,27.5,0.0,0.0,77.0,晴一時曇,晴
2021/8/1,33.7,24.2,28.7,0.0,0.0,76.0,晴,晴
2021/8/2,33.1,25.6,28.6,0.5,0.0,80.0,晴後曇時々雨,晴時々曇
2021/8/3,32.9,25.7,29.0,3.0,0.0,80.0,曇一時雨後晴,晴
2021/8/4,34.5,25.7,29.5,0.0,0.0,76.0,晴,晴
2021/8/5,34.7,24.0,29.1,0.0,0.0,74.0,晴後時々薄曇,薄曇後晴
2021/8/6,34.8,24.6,29.1,0.0,0.0,75.0,晴,晴
2021/8/7,31.4,26.3,27.9,2.0,0.0,85.0,曇時々雨,曇後大雨
2021/8/8,28.8,24.7,25.9,90.5,0.0,97.0,大雨後一時曇,薄曇時々晴
2021/8/9,31.3,25.6,28.1,2.0,0.0,84.0,曇時々雨後一時晴,晴時々曇
2021/8/10,36.8,27.2,31.0,0.0,0.0,58.0,晴,晴一時曇
2021/8/11,33.5,25.9,29.2,0.0,0.0,61.0,晴後薄曇,曇
2021/8/12,29.2,23.9,26.0,0.5,0.0,84.0,曇時々雨,雨時々曇
2021/8/13,25.4,20.5,22.5,20.5,0.0,97.0,雨,大雨
2021/8/14,25.6,20.1,22.3,77.0,0.0,100.0,雨,大雨
2021/8/15,20.2,18.4,19.3,138.5,0.0,100.0,大雨,雨時々曇
2021/8/16,22.5,19.0,20.7,2.0,0.0,98.0,雨時々曇,曇
2021/8/17,27.4,20.7,23.7,23.5,0.0,96.0,雨時々曇,曇時々雨一時晴
2021/8/18,31.3,24.5,27.0,3.0,0.0,83.0,晴時々曇一時雨,晴後一時曇
2021/8/19,33.8,25.1,28.5,0.0,0.0,74.0,晴,晴一時薄曇
2021/8/20,33.7,25.2,28.7,0.0,0.0,71.0,晴,晴後一時薄曇
2021/8/21,32.1,24.8,27.9,0.0,0.0,75.0,曇一時晴,曇
2021/8/22,33.6,25.5,28.5,0.0,0.0,76.0,曇,曇
2021/8/23,30.3,22.2,26.9,2.5,0.0,84.0,曇一時雨後一時晴、雷を伴う,晴時々薄曇
2021/8/24,31.0,23.9,27.5,0.0,0.0,78.0,曇,曇時々雨
2021/8/25,34.4,26.3,29.4,0.0,0.0,76.0,曇,晴
2021/8/26,35.7,26.6,30.5,0.0,0.0,75.0,薄曇時々晴,晴
2021/8/27,34.3,26.9,30.0,0.0,0.0,74.0,晴時々曇,晴一時曇
2021/8/28,34.8,26.7,29.8,0.0,0.0,76.0,晴一時曇,晴後一時曇
2021/8/29,32.8,26.5,28.5,0.0,0.0,72.0,曇,曇
2021/8/30,33.8,26.1,29.2,0.0,0.0,79.0,晴一時曇,晴後曇
2021/8/31,32.4,21.2,26.9,17.0,0.0,76.0,曇,雨時々曇、雷を伴う
2021/9/1,23.5,18.3,20.7,3.0,0.0,95.0,曇時々雨,雨一時曇
2021/9/2,20.6,18.4,19.4,18.5,0.0,99.0,雨,雨
2021/9/3,21.4,18.7,19.7,17.0,0.0,99.0,雨一時曇,雨時々曇
2021/9/4,22.9,19.2,20.6,14.0,0.0,97.0,雨時々曇,雨
2021/9/5,24.7,18.6,21.0,10.0,0.0,87.0,曇一時雨,曇一時晴
2021/9/6,21.8,18.1,19.9,8.5,0.0,86.0,曇時々雨,曇後晴
2021/9/7,24.4,16.8,20.4,0.0,0.0,71.0,曇一時晴,薄曇
2021/9/8,25.0,16.9,20.3,0.5,0.0,83.0,曇後雨,曇時々雨
2021/9/9,22.5,18.3,20.5,14.0,0.0,96.0,雨後時々曇,曇一時晴
2021/9/10,30.0,20.6,24.8,0.0,0.0,81.0,晴一時曇,晴時々曇一時雨
2021/9/11,29.1,22.7,25.0,0.0,0.0,85.0,曇時々雨,曇時々雨
2021/9/12,26.9,22.8,24.4,0.0,0.0,89.0,曇一時雨,曇
2021/9/13,30.7,21.5,25.2,0.0,0.0,71.0,薄曇,曇
2021/9/14,25.7,19.8,22.8,5.5,0.0,84.0,曇後時々雨,雨後一時曇
2021/9/15,28.5,19.4,22.9,1.5,0.0,82.0,晴時々薄曇,晴一時曇
2021/9/16,27.4,19.4,22.3,0.0,0.0,74.0,晴時々曇,晴後曇一時雨
2021/9/17,25.2,17.6,22.3,0.0,0.0,78.0,曇,雨時々曇
2021/9/18,26.0,22.0,23.7,124.5,0.0,98.0,大雨時々曇,雨時々曇
2021/9/19,29.2,19.0,23.9,0.0,0.0,74.0,快晴,快晴
2021/9/20,28.3,17.8,22.4,0.0,0.0,69.0,快晴,晴一時曇
2021/9/21,27.9,18.6,22.7,0.0,0.0,75.0,晴,晴一時雨
2021/9/22,29.5,20.6,24.9,1.0,0.0,85.0,曇一時雨後晴,曇時々晴
2021/9/23,31.7,22.9,26.6,0.0,0.0,77.0,晴,晴時々曇
2021/9/24,30.6,21.2,25.4,0.0,0.0,62.0,晴,曇
2021/9/25,24.5,20.3,22.1,0.0,0.0,73.0,曇,曇時々晴
2021/9/26,21.3,18.2,19.9,0.0,0.0,76.0,曇時々雨,晴一時曇
2021/9/27,24.8,17.0,20.1,0.0,0.0,75.0,曇時々晴,晴一時薄曇
2021/9/28,26.6,16.9,21.1,0.0,0.0,73.0,曇後晴,晴後時々曇
2021/9/29,26.3,17.5,21.9,0.0,0.0,78.0,晴時々曇,曇時々晴
2021/9/30,29.2,19.3,23.2,4.5,0.0,83.0,曇後時々雨,雨時々曇
2021/10/1,21.3,17.2,19.0,113.0,0.0,91.0,大雨,曇後晴
2021/10/2,30.1,15.2,21.9,2.0,0.0,77.0,晴,晴一時雨後一時曇、雷を伴う
2021/10/3,27.7,18.0,22.1,0.0,0.0,75.0,晴,晴一時曇
2021/10/4,29.7,18.6,23.5,0.0,0.0,77.0,晴一時曇,晴
2021/10/5,29.1,19.3,23.9,0.0,0.0,75.0,晴後薄曇,薄曇後晴
2021/10/6,28.5,19.5,22.8,0.0,0.0,74.0,晴時々曇,曇一時雨
2021/10/7,24.1,18.2,21.3,0.0,0.0,80.0,曇,曇
2021/10/8,29.2,20.2,24.2,0.0,0.0,75.0,晴,晴
2021/10/9,28.1,20.3,22.7,0.0,0.0,83.0,曇時々晴,曇後一時晴
2021/10/10,26.7,19.7,22.2,0.0,0.0,80.0,曇一時雨後晴,晴
2021/10/11,29.3,19.5,24.0,0.0,0.0,80.0,晴一時曇,晴後曇
2021/10/12,23.8,17.9,20.5,2.5,0.0,90.0,曇後雨,雨
2021/10/13,18.5,16.4,17.4,10.5,0.0,97.0,雨,雨後曇
2021/10/14,24.5,15.9,19.1,0.0,0.0,82.0,曇後晴,晴後曇
2021/10/15,25.4,16.6,20.7,0.0,0.0,80.0,晴,晴後曇
2021/10/16,23.2,18.9,21.0,0.5,0.0,90.0,曇一時雨,曇一時雨
2021/10/17,21.2,11.1,15.7,13.5,0.0,84.0,雨後曇,晴時々曇
2021/10/18,18.8,9.2,13.6,0.0,0.0,58.0,晴,曇一時晴
2021/10/19,15.4,11.5,13.5,9.0,0.0,75.0,曇一時雨,雨後晴一時曇
2021/10/20,22.3,11.6,16.1,0.0,0.0,62.0,快晴,晴
2021/10/21,19.3,12.3,15.4,0.0,0.0,51.0,曇時々晴,曇後雨
2021/10/22,15.3,10.2,11.2,9.5,0.0,92.0,雨,雨後晴一時曇
2021/10/23,19.2,8.6,13.6,0.0,0.0,63.0,快晴,快晴
2021/10/24,19.5,7.9,13.4,0.0,0.0,63.0,晴一時薄曇,曇時々晴
2021/10/25,17.3,10.9,14.0,5.5,0.0,70.0,曇,大雨一時曇
2021/10/26,20.4,11.2,15.0,30.0,0.0,85.0,晴一時雨,晴
2021/10/27,16.6,12.8,14.5,1.0,0.0,91.0,曇時々雨,曇後一時雨
2021/10/28,23.0,13.7,17.6,0.5,0.0,62.0,快晴,晴
2021/10/29,20.0,10.9,15.3,0.0,0.0,53.0,快晴,快晴
2021/10/30,20.4,9.5,14.5,0.0,0.0,61.0,晴,晴後曇
2021/10/31,16.4,12.3,13.6,2.0,0.0,80.0,曇後雨,曇一時雨後一時晴
2021/11/1,21.4,12.4,16.8,0.0,0.0,81.0,曇一時晴,曇
2021/11/2,21.9,15.3,17.7,0.0,0.0,78.0,曇後晴,晴後曇
2021/11/3,22.1,13.5,17.1,0.0,0.0,61.0,晴時々曇,晴
2021/11/4,20.3,11.6,15.5,0.0,0.0,57.0,晴後薄曇,晴
2021/11/5,20.3,11.5,15.3,0.0,0.0,61.0,快晴,快晴
2021/11/6,19.6,10.6,14.9,0.0,0.0,66.0,晴一時薄曇,曇
2021/11/7,19.2,12.2,15.7,1.0,0.0,73.0,薄曇,曇時々雨
2021/11/8,21.5,12.7,16.4,1.5,0.0,79.0,晴時々曇,曇時々雨
2021/11/9,19.8,14.2,16.1,47.5,0.0,99.0,大雨時々曇、雷を伴う,曇時々晴
2021/11/10,20.9,13.6,16.0,0.0,0.0,60.0,晴一時曇,快晴
2021/11/11,20.7,10.8,15.4,0.0,0.0,49.0,快晴,快晴
2021/11/12,21.5,9.7,14.5,0.0,0.0,52.0,晴後薄曇,晴一時薄曇
2021/11/13,18.4,8.6,13.1,0.0,0.0,55.0,快晴,晴後薄曇
2021/11/14,19.6,8.9,14.0,0.0,0.0,62.0,晴,快晴
2021/11/15,20.4,9.5,14.3,0.0,0.0,57.0,快晴,晴後曇
